Reviews;Rates
urun cok saglam ve cok hizli geldi gece siparis vermistim ertesi gun elime ulasti;1
urun cok sik duruyor ve kullanisli kamerasi da guzel icinden bir adet seffaf kilif ta cikiyor ayrica hizli ve ozenli kargolama oldu;1
urun cokhizli geldi ogluma aldim begendim cok guzel fiyat olarak ta cok uygun telefonu cok arastirdim ve hep guzel yorumlar aldim;1
urun den 2tane aldik hakkini oduyor super kalite hiz;1
urun den cok memnun um iyiki varsin trendyol;1
Urun diyat dengesi iyi;0
urun efsane agir fln degil 1 gunu rahat cikariyo tam fp urunu;1
urun efsane ve kullanisli paketleme super;1
Urun ekrani piksel hatali geldi  Satici kabullenmedi ;0
urun elime 12 gunde ulasti beklemeyi goze aliyorsaniz tavsiye ederim iyi telefon;0
urun elime belirtildigi tarihte ulasti cok guzel bi telefon kamerasi ses kalitesi sarj uzun sure gidiyor bu donanimda bi telefon bu fiyata gayret guzel alacaklara tavsiye ederim;1
urun elime cabuk ulasti  ambalaji da cok iyiydi tesekkurler;1
Urun elime cabuk ulasti fakat daha ozenli kargolanmasini beklerdim kucucuk kutuya konup gonderilmis kucuklugunu gectim patpat posete sarilabilirdi biraz daha ozen beklerdim onun haricinde guzel telefon;0
urun elime cok cabuk ulastipaketleme guzeltelefonda gayet iyi;1
Urun elime cok hizli ulasti Kamera hiz her sey cok guzel ama urunde ses ile ilgili problem yasadim konusurken telefonda cagridayken kesilmeler kapanmalar ve ses gidip gelmeler cok oldu cagrilar dusmedi ve bu durum operator kaynakli degil Sorun devam ederse teknik servise goturmem gerekecek;0
urun elime cok kisa surede ulasti kesinlikle tavsiye edilecek bir urun;1
urun elime gecti cok guzel paketlenmis urun cok guzel satici ilgili;1
urun elime hizli bir sekilde faturasiyla birlikte ve saglam bir sekilde elime ulastitesekkurlersatici ilgilendisorularima cevaplar verdibu telefondan ucuncu alisikkendime yegenime ve dayima aldimher seyiyle yeterli bir telefon;1
urun elime hizli gecti arastirarak aldim begenerekte kullaniyorum kesinlikle tavsiye ederim;1
urun elime hizli ulasti ve saglam geldi;1
Urun elime kisa surede ulasti Kurulum yapildiktan sonra sim karti takinca cihaz kendini kapatip aciyor Apple destek ile sorunu cozemedik Iadesi icin ugrasiyorum;0
Urun elime sorunsuz ulasti 4 gun kargo sureci surdu 3 aydir kullaniyorum cok memmunum Eklemek isterim ki iPhone da ki klasik sarjin erken bitme sorunu bu model de yok sarj suresi gayet basarili cok oynayan biri icin 1 gunden fazla normal kullananlar icin 2 3 gun gider;0
Urun elime sorunsuz ulasti Saticiya tesekkur ederiz;0
Urun elime ulasmadan nasil oluyorda teslim ettik diye mail atiyorsunuz ve urunu degerlendirmemi istiyorsunuz;0
urun elime ulasti biz cok memnun kaldik umarim hep boyle devam eder ;1
urun elime ulasti cok  memnunum herkese tavsiye ederim;1
urun elime ulasti telefonu inceledim bir sikinti goremedim kamerasi kotu degil bence  kulaklik yok bu arada gelecek bizde den siparis verdim korgolama cok yavas;1
urun elime ulasti tesekkurler;1
urun elimize saglam ulasti kullanimi rahat begendik ;1
urun ertesi gun elimize ulasti goruntusu cok guzel simdilik memnun kaldik uzun kullanimdan sonra deneyimlerimizi tekrar yazacagim;1
urun f/p adina gayet iyi ve orjinal imei kontrolu yaptirdim ve bir sorunla karsilasmadim paketi hic acilmamis kutuda geliyor telefonda cok fazla muzik dinleyen ve film izleyen biri olarak ses ve ekran acisindan bir sorunla karsilasmadim;1
urun fake dir annem yurtdisinda yasiyor beni ziyarete gelmis onun icin hediye aldim su cep telefonu simdi yurtdisina gitmis ve cep telefonu kaydederken urunun iki tane imei sinin olmasini soylediler ama bir taneymis ve urunun sahte oldugunu soylediler cok uzuldum alacaksiniz resmi bayiden aliniz boyle sorunlarla karsilasmayiniz zaten gonderdikleri faturadan suphelenmistim ama ne yazikki iade etmedim;0
Urun faturasi iletilmedi;0
urun fiyat olarak uygundu hizli gonderi icin tesekkurler;1
urun fiyat ve kullanim acisindan son derece uygun;1
urun fiyat/performans olarak  degerlendirdiginizde alabileceginiz en iyi telefon  kamera cok iyi bataryasi cok iyi cok sik duruyor goren fiyatina sasiriyor kutudan kulaklik cikmiyor onun yerine seffaf kilif koyuyorlar;1
urun fiyati hem uygun fiyatina gore cok cok iyi 2 gunde elime ulasti;1
urun fiyati kalitesipaketlemesi super kesinlikle tavsiye ederim;1
urun fiyati performansina gore cok uygun esime ve arkadasima aldik cok memnun kaldilar elimize 2 gunde ulasti paketleme de cok saglamdi;1
urun fiyati uygun ve kaliteli hizli gonderim tesekkurler telefon cok hizli;1
urun fiyati ve kalitesi cok iyiguvenli alisveris;1
urun fiyatina gore cok uygun ve cok guzel ayriyetten kilifi da icinde cikti cok tesekkurler;1
urun fiyatina gore guzel bir urun gonderici firmaya tesekkurler duzenli ve duzgun paketlenmistir;1
urun fiyatina gore iyi bir tercih;1
urun fiyatina gore iyi kizima hediye aldim dis dizayni ve goruntu kalitesi oldukca iyi cumartesi siparis verdim pazartesi geldi tereddut etmeme ragmen memnun kaldik tek sikintisi kulaklik yok ama disi icin kaplik hediyesi var telfonu tavsiye ederim;1
urun fiyatina gore uygun begendim ama icinden cikan hediye olarak gonderilen ekran koruyucu kirikti;1
Urun fiyatinin uygun olmasi sanirim sarz aletinin olmamasi;0
urun gayet  guzel bekledigim gibi;1
urun gayet basirili arkadaslar;1
urun gayet guzel  rahatlikla alabilirsiniz hizli bir telefon fakat kargo cok gec geldi 1 puani ordan kirdim;1
urun gayet guzel begenerek esime  aldim tesekkurler;1
Urun gayet guzel bir sekilde paketlenmisti cok tesekkur ederim;0
urun gayet guzel geldi;1
urun gayet guzel hizli kargo;1
urun gayet guzel kullanisli;1
urun gayet guzel paketlenip geldi herhangi bir sorunu yok sorunsuz bir sekilde ilk kurulumunu ben yaptim siparis verirken cok tereddut etmistim fakat bundan sonra sadece buradan alisveris yapacagim :);1
urun gayet guzel sik bir tasarimi var sarji falan da iyi gidiyor almanizi tavsiye ederim;1
urun gayet guzel ve sik bir urun;1
urun gayet iyi ambalajli ve cabuk geldi urunu e devletten kontrol ettim id sini dogru turkiye garantili bir cok firmayi aradim telefondan acan olmadi bu sirket acti o yuzden burayi tercih ettim  tesekkurler;1
urun gayet iyi bu devirde bu telefon zor bulunur tavsiye ederim;1
urun gayet iyi fiyat performans urunu;1
urun gayet iyi geldi fakat kutuyu korumak icin hicbir sey sarilmamisti ondan puan kirdim;0
urun gayet iyi paketlenmis tesekkur ederiz herhangi bir sikinti yasamadik;1
urun gayet iyi paketlenmissatici ile iletisim iyiurunu ilk gozlemime gore fiyat performans olarak uygun;1
urun gayet iyi tavsiye ederim;1
urun gayet iyi teslimatta sorun yasamadim;1
urun gayet iyi ve duzgun sekilde geldi saticiya tesekkur ederim;1
urun gayet iyi ve kaliteli bir urun hala bi sikinti goremedik;1
urun gayet kaliteli ve guzel ksjs;1
urun gayet kaliteli ve memnun kaldim;1
urun gayet sik sansiniza artik arizali cikmaz ise guzel;1
urun gayet super guvenerek alabilirsiniz;1
urun gayret iyi sikintisiz kullaniyorum;1
Urun geldi actim ve bir saat icinde on kamerasi ve FaCeID nin calismadigini gordum servisten rapor istediler raporu aldim iki haftadir ugrastiriyorlar ve iade almayacaklarini soylediler sebep yok ?  bunun gibi firmalardan alisveris yapmayin firma telefonlara bakmiyor trendyol sorumluluk almiyor 15 gunde iade falan muhabbeti yalan dolan gidin bilindik firmalardan alin derim yorumlara guvenip aldim magdur oldum simdi bu firmayi tuketici mahkemesine verecegim belki o zaman karsimda bir muhattap bulabilirim?;0
Urun geldi fakat ekraninin olmamasi gereken cizgiler var ve ara sira ekran sacmaliyor;0
Urun geldi iyi hos fakat genis acili kamera olarak bilinen telefonun arkasindaki kameralardan altta kalan lensin icerisinde gozle gorulebilir ve asiri rahatsiz edici bir toz tanesi kalmis Aklim almiyor bu sekilde bir urunu yollamalarini Ne kadar tavsiye edilse de gorerek bakarak almanizi tavsiye ederim Urunu direk iade ettim ve sifir kutusu ile asla degisim yapmadiklarini da belirtmek isterim;0
urun geldi saglam ve kaliteli 2 seferdir aliyorum bi sorun cikmadi;1
Urun geldigi gibi  Cihaz Acilmadi Arkadaslar Tesekkur Ederizzz:::((((((;0
urun genel olarak is gorecek durumda yanliz dikkatimi ceken bi kac birseyi yazmak istedim daha 24 saat dolmadan beni uygulamalardan atmaya basladi cok ilginc bi sekilde sosyal medya gibi ben oyun oynayan biri degilim ama sasirdim 2 kez de dondu kaldi yani demek ki ust performans beklememek gerek ayrica arka tasarim i cok hos da yan cerceve olmus mu allah askina o kadar basit duruyor ki cidden metal gorunumlu plastik degilde direk metal cerceve cam kapak harika olurdu kiliftan gozume carptikca 7 sene evvel kullandigim samsung telefon geliyor oda boyleydi soyulmustu hep yani sirf yan cerceve icin bile tercih etmezdim bunu fark etmis olsaydimcok basit duruyor oyun oynamayan birisini 2 sene goturur diye dusunuyorum fazlasi yok bence yani 1 sene de bin tl artmis olmasida ayrica uzdu beni ha birde adiniza faturali geliyor kvk garantili bu cok guzel benden tavsiye bilgisi olmayan arkadaslar icin xiaomi turkiye garantili alin ithalatci garamtili daha uygun diye yanilmayin bi cok arastirma yaptim garanti ve tamirde sikinti yasayan insanlar var isinizi garantiye alip turkiye garantili alin nacizane tavsiyem;0
urun gercegi yansittigi icin cok begendim oyun icin degistirdim zaten bu gercekten harika dostlarim;1
urun gercekten basarili bir urun ve satici cok hizli ve guvenilir;1
urun gercekten cok guzel pahali telefonlara gerek yok;1
urun gercekten cok guzel sorunsuz tislim aldim tesekkurler trendyol ;1
urun gercekten cok iyi parasina gore en iyi telefonlardan ben cok memnun kaldim tavsiye ederim;1
Urun gercekten cok kaliteli gonul rahatligiyla alabilirsiniz Fiyati uygun diye aklinizda kesinlikle soru isareti kalmasin;0
urun gercekten cok kaliteli ithalatci garantili diye suphe etmeyin bu saticidan alabilirsiniz paketlemeyi begenmedim ama;1
urun gercekten guzelbu fiyata alinabilecek piyasadaki en iyi telefon bile diyebilirim oldukca hizli ve sarji fazla dayaniyorengi ise muhtesemtek sorun kulaklik olmamasifirma hizli ve ozenli gonderiler bulundubu arada icinden cikan kilif icinde tesekkurler;1
Urun gercekten hizli bir sekilde geldi Oncelikle bunun icin tesekkur ederim Urun tamamen orjinal her seyi eksiksiz 2 puan neden o halde kirdin diye soracaksaniz bir isi yaparken musteri ile iletisim cok onemlidir Usluplu bir sekilde saygi cercevesinde urun ile birkac soru sordum fakat sorularimi satici reddetti Burada bir is yapiyorsak oncelikle musteriye saygi gostermelisiniz Gercekten ona cok sinirlendim Fakat bunun disinda korkmadan kesinlikle alabilirsiniz Yatirim tavsiyesi degildir;0
urun gercekten kaliteli ve guzel aldim ve kullaniyorum performans cok iyi tavsiye ederim;1
URUN GERCEKTEN MUKEMMEL BIR URUN AMA EKSISI SARJ ALETI OLMAMASI BENCE APPLE MESAJ ATARAK BU KARARINDAN DONDURULMELI;0
urun gorundugu gibi ama sarji cok hizli gidiyo arkadasimda da aynisi var onunki 1 gun dayanirken benimki 3 saat felan dayaniyo telfn daha pazartesi gunu elime geldi memnun kalmadim iade  veya degistirmek icin kargoya geri verecegim;0
urun gorundugu gibi geldi fakat kulaklik yok bilseydim siparis vermezdim o kadar para veriyorsun en onemli parcasi gelmiyor cok sacma;0
urun gorundugu gibi guzel;1
urun goruntu kalitesi ve cozunurluk olarak gayet iyi hafif ve boyutuda asiri buyuk degil idealkaliteli fotograflar cekmek icin ideal kamerasi cok guzelyalniz arama kisminda goruntulu konusma diye bir secenek yer almiyogoruntulu arama yapmak isterseniz volte ayarlarini yapmalisinizgoruntulu konusmak icin whatsapp ve google duo yu kullanabilirsiniz;1
URUN GOZUKDUGU GIBI APPLE GARANTILI ICINIZ RAHAT ALABILIRSINIZ :);0
urun guzel alinabilir fp urunu;1
urun guzel ama 2 kamerada sim gibi birsey var insanin canini sikiyorO kadar para verip aliyoruz kusurlu urun geliyorUrunu Carsamba sabahi siparis ettim cumartesi elime ulasti;0
urun guzel ama bir hafta sonra ses kesilmesi basladi garantiye yolladikhala devam duzelmedi;1
Urun guzel ama cok gec geldi hemde kargo paketlenmesi cok sacma yapilmisti o kadar para verip ozensiz paketlenmesi;0
urun guzel ama cok kaba;0
urun guzel ama garanti servisini bulmak biraz emek istiyor garanti disbiretoru evefone mus trendyol musteri temsilcileri 5 gunde buldu;0
urun guzel ama insan icine bir kulaklik koyar cin mali dedikde bu kadarda calinmazki yaptigi indirim zaten kulaklikla piyasa fiyatina geldi degisen bir sey yok;0
urun guzel ama kargo kotu 30 kasimda verdim siparisi daha gelcek hizli olsa daha makbul olurdu;0
Urun guzel ama tedarikci firma basarisiz  Basit bir kargo poseti ile urunu gondermisler  Bazi tedarikciler bir parfumu bile vakumlu posetlere sariyorlar  7400 TL lik urun aliyoruz ama firma onemsemiyor  Basarisiz tedarikci ;0
Urun guzel ancak teslimat adresi pakete yazilmamis sadece isim yazip yollamislar paket nerdeyse kayboluyordu sitedeki guvenlik isimden adresimi bulmus yani guvenlik olmasa paket kaybolacakti rezalet 7 bin liralik urune teslimat adresi yazmadan gonderen bir firma olabilir mi oldu rezillik;0
urun guzel ben hediye aldim kendim de kullaniyorum turkiye garantili farki hizli sarz adapterli paket acilip tekrar paketlenmis sim 1 yeri kapali sim 2 de ime var calisiyor adamlar gercekten ilgililer ben olsam tertemiz paket hic acilmamis turkiye garantili alirim tekrar alsam telefon zaten kendini kanitlamis bir telefon;1
urun guzel bir sekilde kutusuyla gonderildicok memnun kaldim;1
urun guzel bir urun fakat sarji cok cabuk bitiyor hemde cok oynamadigim halde cok uzgunum;0
urun guzel bu fiyata iyi ama cift hat kullanmak icin aldim cift hat kullanmak icin elverisli degil hattin cekmesinde de sorunlar yasiyorum turkcell kullandigim halde eski telefonumda boyle bir sorun yasamiyordum sanki bozulacak gibi elimde kalacak gibi hissediyorum insallah pisman olmam;0
urun guzel daha once de farkli magazalar dan 4adet almis bulunmaktayim ufak fiyat performans telefonu;1
Urun guzel fakat icinde aksesuarlari mevcut dendigi halde sadece kablosu gonderildi adaptor ve kulaklik yok maalesef;0
Urun guzel fakat iletisim kuramiyorum 4gundur bataryasinda sorun yasiyorum urunu garantiye yollamak istiyorum fakat hala faturami kesmediniz faturami bir an once keserseniz sevinirim bu ne ya bekliyorum gunlerdir;0
urun guzel fakat koruycu cami kirik geldi;0
urun guzel fakat kulaklik olmamasi kotu bir sey diger turlu telefon guzel;1
urun guzel fakat kulaklik yok bilginize;1
Urun guzel fakat sebeke cekim gucu cok kotu ve wifi cekim gucu kotu xiaomi cihAzim ile kiyasladim xiaomi cihAzim 2 kat daha iyi cikti;0
urun guzel fakat umit teknoloji sagolsun cook ilgisizz telefon heryeri cizik dolu harita gibi birde urun kargoya verilmeden hemen kargoda yazisi cikiyor yani bu umit teknolojiyle alis veris yapilmaz hep yalan dolan;0
urun guzel fiyatina gore gayet basarili goruntu kalitesini begendim ayrica kargo suresi paketleme de de sorunsuz bir sekilde teslim aldim tesekkur ederim;1
urun guzel gorundugu gibi fakat kargom siparisi verdikten 17 gun sonra elime ancak ulasti dogum gunu hediyesi olarak almistik kardesim icin biraz daha beklesek diger dogum gununde getireceklerdi neredeyse;0
urun guzel hizli gelfi ikinci defa alisim benimki genpa idi bu kvk geldi guzel akici ama ben beyaz renk oneririm;1
urun guzel hizli kargo basarili;1
urun guzel hizli kargo garantili urun tavsiye ederim;1
Urun guzel hizli teslimat;0
urun guzel kamerasi falan mukemmel fakat yeni almama ragmen sarja taktim acayip derecede isiniyor bunun bedenini arastiriyorum yoksa iade edicem;1
urun guzel kapali kutu halinde geldi ve bir sikinti yasamadik memnunuz;1
urun guzel kardesim icin aldik gonderim ve teslimat hizli tesekkur ederim;1
urun guzel kargo hizli;1
urun guzel kargo hizli daha ne olsun;1
urun guzel paketleme guzel hizli kargo tesekkur ederim;0
urun guzel paketlemede iyiydi saglam bir sekilde fakat kulaklik yoktu bu hos bisiy deil;0
urun guzel paketlenmesi dahada guzel urun hakkinda biraz bilgimiz var idi ama fazlada bilgimiz yoktu guzel hizli bir cihaz ben memnun kaldim ogluma aldim guzel gunlerde gule gule kullansin;1
urun guzel paketlenmis kargolanmis verdigimiz paraya deger kaliteli hesapli guzel telefon;1
urun guzel paketlenmis saglam geldi keske icinde kulaklik ta olsaydi ama genede memnun kaldik;1
urun guzel sik genis tam ekran  fiyatina gore  seri bir telefon icinden seffaf bir kilif cikiyor saticinin hediyesi xiaomi digeri markalardan fiyat performans acisindan daha iyi oldugunu duymustum ispatini da yapmis oldum  gonul rahatligiyla alinabilir;1
urun guzel sorunsuz ve cabuk gedi;1
urun guzel tavsiye edebilirim gonul rahatligi ile;0
Urun guzel temiz saglam geldi paketleme iyi ama kargo firmanizi degistirmeniz gerekir surat kargoysa siparis vermeyinnn;0
urun guzel tesekkurler;1
urun guzel ve  bu covid 19 doneminde hizli geldi;1
urun guzel ve kaliteli;1
urun guzel ve ucuz ama sim kart etkinlestirme problemi yuzunden alinicak bir urun degil;1
urun guzel yeni telefon almayi dusunuyorsaniz aradiginiz telefon bu fp acisindan;1
Urun hakkinda diyecek birsey yok Iphone kalitesi ortada Fakat hepsiburada’nin urunu kargoya vermesi bir hafta surdugu icin ve bu kadar para odedigimiz bir urune kargo parasi aldigi icin 3 yildiz veriyorum;0
Urun Harika aldigima asla pisman degilim;0
urun harika ayni zamanda yaninda kilif hediye etmisler cok tesekkur ederiz;1
urun harika cok beyendim;1
urun harika hic bir problem yasamadim;1
urun harika hizli geldi ve guzel paketlenmisti;1
urun harika hizli kargo parasini fazlasiyla hak ediyor;1
urun harika istedigimiz gibi geldi sorunu yok tavsiye ediyorum;1
urun harika kargolamasida hizli  suan  fiyati yukselmekte  zamaninda almisim cok sukur;1
urun harika tam bir fiyat performans urunu tavsiye ederim;1
urun harika!!! 1 gunde elime ulasti paketleme gayet  guzeldi gonderici firmaya tesekkurler;1
urun hem fiyati gayet uygun ve o fiyata gorevgayet kaliteli bir telefon;1
urun hem hizli geldi hem de cok kaliteliydi;1
urun hem hizli geldi hem de o kadar guzel paketlemisler ki gokdelenden dusse birsey olmazmis valla tesekkurler;1
urun hem kaliteli hem de gorundugu gibi;1
urun hem kaliteli hem uygun;1
urun hem uygun hemde kaliteli;1
urun hemen geldikullanisli guzel;1
urun heyet guzel;1
urun hizli bir sekilde ulasti fiyatina gore cok iyi bir cihaz;1
urun hizli geldi fakat  kadasinda kucuk bir siyrilma ile geldi sorun etmedim performans onemliydi ama hic memnun kalmadim telefon donuyor gorusme esnasinda ses sikintisi oluyor ve wifiye baglanmiyor servise yollamak icin yedek telefonum yok ve bu sekilde gittigi yere kadar acikcasi pismanim dedim daha buyuk promlenden habersiz urun klonlu cikti ve kapandi bilginize yani yurtdisi 3 5 ay kullaniyorsunuz sonra kapanis;0
urun hizli geldi fakat  kadasinda kucuk bir siyrilma ile geldi sorun etmedim performans onemliydi ama hic memnun kalmadim telefon donuyor gorusme esnasinda ses sikintisi oluyor ve wifiye baglanmiyor servise yollamak icin yedek telefonum yok ve bu sekilde gittigi yere kadar acikcasi pismanim;0
urun hizli geldi tesekkur ederim;1
urun hizli geldipakerlemesi gayet iyiydi;1
Urun hizli ve guzel;0
urun hizli ve guzel paketlenmis sekilde geldi;0
urun hizli ve iyi geldi;0
urun hizlica tarafimiza teslim edildi tesekkurler :) bittibitiyora tesekkurler :);1
urun icin tesekkurler;1
urun iki gun icinde elimde oldu gercekten bu fiyata kacmaz bir urun tavsiye ederim;1
urun ile ilgili herhangi bir problem yasamadim zaten Turkiye garantili bir cihaz lakin saticidan faturami talep etmemem ragmen hala faturam tarafima iletilmedi;0
urun ile ilgili herhangi bir sorun gorunmuyor suanlik tesekkurler guvenilir bir firma;1
urun ilk aldiginizda agir ve kalin zaten almadan urunun ozelliklerinde de yaziyor ama benim telefonum bazen kendi kendine baska uygulamalara giriyor telefonun ekranini kapatip acinca bazen duzeliyor;0
urun ilk asama icin cok guzel duruyor2 hafta oldu memnunum suanlik bir adet de abime siparis verdim;1
Urun ilk kullanimda zaten mukemmelligini gosteriyor iPhone 7 den gectim hiz sarj performans muuuukeeemmmeeell;0
urun imei kayitsiz kacak hic bulasmayin arkadaslar bu firmadan hic bir gonderi almamanizi siddetle tavsiye ediyorum helal olmasin aldiginiz o paralar tek kelimeyle;0
urun imei numarasi calinti cikiyor ve garantiye gittiginde tekrar calinti imei atip sizi gecistiriyor bu saticidan almanizi asla tavsiye etmem;0
Urun iphone kalitesi anlatmaya gerek yokfakat kargolama berbattitrendyol ekpressle yolladilar Urun cok cok gec geldibilgilendirmede yapilmadiugrastirdi;0
Urun iPhone kalitesi sari ve kamera cok iyi;0
Urun ithalatci garantili  almayin hepsi buradadan;0
urun ithalatci garantili sim 1 kullanilmiyor sim 2 yi kullanmak zorunda kaldik o da kapanir mi korkusu yasiyoruz bir daha alsam tercih etmezdim kamerasi iyi icinde kulaklik yok sarj ederken isinma problemi var;0
urun ithalatci garantili xiomi turkiye garantili degil alirken yanilmayin 8nsallah kapanmaz d8ye bekleyecez artik;0
urun iyi ama cok bekledim nerdeyse 3 hafat oldu;0
Urun iyi ancak hepsiburada degisim kampanyasina guvenip almayin Eaki telefon ozelliklerini birebir belirtseniz de bildirdikleri fiyata degistirmezler;0
urun iyi guzel ama kulaklik yok bari kirilmaz camini koysaydiniz para sayiyoruz buna sonucta;1
Urun iyi guzel orijinal  fakat bi fatura bulunmamaktadir en kisa zamanda Umit ediyorum fatura gelmesini;0
urun iyi guzelde firmanizdan alinan urunlerin faturasina talep ettigimiz halde mail yoluyla alamiyoruz yada almakta asiri zorlaniyoruz lutfen bu duruma bir cozum uretebilirmisinizOrnegin urunu sizden satin alinca hemen mail atabilirsiniz mesela;0
Urun iyi paketlenmis ve Kargo gayet hizli geldi Apple kaliseti tartisilmaz ayrica firma guvenilir;0
urun kaliteli  kargo cok hizli 1 gunde elimdeydi ;1
urun kaliteli fiyatina gore gercekten mukemmel satici biraz garip mavi istedim ama beyaz gondermis soktayim hala;0
Urun kaliteli gercekte firma faturami gondermedi;0
urun kaliteli herhangi bir sorun olmadan geldi kargo hizli;1
urun kaliteli hizli ve sik bir model turkiye de sikintisiz kullanmaktayim tesekkurler;1
urun kaliteli ozellikleri guzel fakat dokunmatigi biraz zayif;0
urun kaliteli ve f/p acisindan basarili;1
Urun kaliteli ve hos amazzon kalitesiyle kargo ve paketlemede muazzamdi sadece bir teknik problem yasandi Garanti konusuyla ilgili onuda Apple Destek ile cozebildik tesekkurler amazzon;0
urun kaliteli ve ozenle paketlenmis;1
URUN KAPALI KUTU GELDI  ANCAK ICERISINDEN CIKAN KABLO ARIZALI CIKTI  BENIM YORUMLARIMA KULAK VERMENIZI ISTERIM SIZLERDE SORUN YASAYABILIRSINIZ…;0
urun kapali kutu icinde geldi gayet guzel bir urun herzamanki gibi tesekurler trendyol;1
urun kargo tarafindan saglam ve zamaninda hizli teslimati yapildi sorunsuz kullaniyoruz;0
urun kendi kendine arama yapiyorkendi kendine baskalarina sesli mesaj gonderiyorsebebini anlayamadik;0
urun kisa surede elime ulasti paketlemesi de gayet guzeldi;1
urun kisa surede elime ulasti telefona gelecek olursak su anlik guzel note 7 den farki yok kamera bir tik daha guzel olabilirdi ama bu fiyata orta segment bir telefondan fazla bir sey beklenmez;1
urun kisa zamanda kardesime ulasti gayet memnun;1
urun koyaplanmis telefon kapatildi urune sahip cikmiyorlar cepstar dan urun almayin;0
urun kullanisli;1
urun kusursuz bir sekilde iki gun icinde elime ulastitesekkurler trendyol yine yaniltmadiz beni cok memnunum sizden;1
Urun kusursuz Paketleme olarak cok cok iyi alacak kisiler tereddutsuz alabilir basarili satici;0
Urun kusursuz sekilde elime ulasti saticiya tesekkurler;0
Urun maalesef kusurlu geldi ustelik 22 gun analiz sonucunda iadem reddedildi kesinlikle bu platformdan ve saticidan elektronik alet alisverisi yapmanizi onermem Ayrica trendyol’u siliyorum;0
urun mesai saatleri icerisinde hemen kargoya verildi aras kurye tarafindan teslim edildi xiaomi turkiye garantili sorunsuz cihaz nano kirilmaz cam hediyesinin yaninda gelmesi ekranin cizilmeden hemen takilmasi icin mukemmel oldu bulabildigim en uygun ve avantajli fiyat buradaydi incehesap ailesine tesekkur ederim;1
urun mor olani aldik rengi kizimin cok hosuna gitti fiyatina gore gayet guzel tavsiye ederim;1
urun muhtesem tesekkurler;1
Urun mukemmel;0
urun mukemmel diger telefonlara cok yuksek paralar vereceginize bu urunu alin her ozellik var;1
urun mukemmel kutu fatura garanti olsun eksiksiz bir sekilde geldi  magazaya gonul rahatligiyla guvenebilirsiniz sorunsuz kullaniyorum imei de kayitli ;1
urun normalde guzel bir urun bende 2gun once aldim ama 2gunde illallah ettirdirdi suanda bu urunu aldima pismanim  urunun soyle bir sorunu var internet hizi cok dusuk baska telefonlarda kasma olmazken internete bende surekli kasiyor indirme hizida yavas;0
urun oldugu gibi geldi suan kullaniyorum herhangi bir sikinti yok tavsiye ederim tesekkurler trendyol;1
urun oldukca iyi;1
urun oldukca kullanisli ve kaliteli siparis 2 gunde elime ulasti bu guzel alisveris icin tesekkurler trendyol tesekkurler nasa iletisim ;1
urun on numara herkese tavsiye ederim alisinca baksa telefon kullanmasiniz;1
Urun orijinal Guvenerek alabilirsiniz;0
Urun orijinal sikintisiz elime ulasti tesekkurler;0
urun orijinal xiaomi imei kayitli diye aldik telefon general mobile kayitli cikti tavsiye etmiyorum bu tur telefonlarin fiyati etrafta daha uygun  ve atilan imei klonlanmis telefon kapanacak;0
urun orijinal xiaomi turkiye garantili bu fiyata bu ozellikte urun tam bir f/p urunu tesekkurler;1
urun orijinal zaten aile boyu bu telefonu kullaniyoruz herkes birbirinden gorup ozelliklerini begenerek aldi iphone'la da es deger ozellikleri var ben gayet memnunum aile bireyleri de memnun bence hic dusunmeden alin sadece biraz agir ve buyuk ama sorun teskil etmez;1
Urun orjin guvenerek alin ;0
urun orjinal 2 gunde elime ulasti cok hizli guzel paketlenmis saticiya tesekkurler guvenilir alisveris  bu kadar hizli olacagini dusunmemistim tesekkurler tekrardan;1
Urun orjinal Apple dan sorguladim yalniz hepsi jet ile yolluyorlar 5 gunde elime gecti adi gibi jet degil alirken ona gore dusunun;0
Urun orjinal arkadaslar Iki yil da Apple garantili Teknoloji marketlerden cok uygun fiyata denk geldi Indirim anlarinda kacirilmayacak bir firsat;0
urun orjinal bu yogun donemde bile cok hizli kargolama ve teslimat saticiya tesekkurler;1
Urun orjinal olarak ve kisa sure icinde geldi hic sorun yasamadim;0
Urun orjinal satici sagolsun sadece kutuya koyup gondermisbaloncuklu posete sarma gereksinimi duymamis  Allahtan gozunu sevdigiminin telefonun kutusu zirh gibi basina bi sey gelmemisti Alacak arkadaslar dikatli olsun;0
Urun orjinal sikintisiz ama kutuyu sarmamislar direk paketlemisler onun harici sikintisiz;0
urun orjinal ve cok guzel yavsiye ederim;1
Urun orjinal ve kapali kutu olarak geldi Kargolama hizli Gercekten amazzon isini profesyonel olarak iyi yapiyor 400 den fazla urun aldigim internetten amazzon bir cita uste cikiyor;0
urun ozellikleri anlatildigi gibi memnun kaldim;1
urun ozellikleri cok guzel;1
urun ozellikleri dogru ve guzel;1
urun ozellikleri on numaraama tasarim berbat elde durmuyor ve hic kullanisli bir telefon degil;0
urun ozellikleri sahane cok memnunum;1
urun ozelliklerine gore cok uygun fiyatlipeketleme cok guzeltesekkurler trend yol;1
urun ozenle kargolanmis herhangi bir sikintiyla karsilasmadim guvenle alabilirsiniz;1
urun ozenle paketlenmis hicbir sorun yasamadan teslim aldim kullanimi guzel ve hizli ayni zamanda sik bir telefon;1
urun ozenle paketlenmis ve 24saat olmadan elime ulasti ilginiz icin tesekkurler;1
