Reviews,Rates
Paketlemekargo hizikalitesi mukemmel Tereddut etmeden alin 1 gune geldi cok memnunum:),1
Daha guzel paketlenebilirdi Yinede fena degil,1
Orjinal memnun kaldik,1
Urun olmasi gerektigi gibi efsane,1
Fiyatida garantisinide hakediyor efsane telefon 2 Gunde elimdeydi kargolama muthisti sorunsuz calisti tesekkurler,1
Cok iyi ertesi gun ulasti,1
Sorunsuz ulasti cok iyi paketlenmis,1
Piyasadan daha ucuz fiyata buldum trendyolda,1
iPhone kalitesi tartisilmaz,1
urun sorunsuz sekilde elime ulasti iyi fiyat hizli kargo tavsiye ederim,1
hadiii yaaa eski fiyata dusse de alsak bir an evvel,1
Cok hizli geldi Paketlenmesi Cok iyiydi,1
Bekledigim gibi ne dyebiirim ki ,1
Soyle guzel bir indirim yapinda hepimiz alalim lutfen ya 6000 i gorelim artik  Indirim bekleyengiller 🥳,1
Kesinlikle harika  bi surum,1
iPhone kalitesine lafimiz yok uygun fiyatli kaliteli alisveris Tesekkurler,1
Siz harikasiniz Magaza fiyatindan daha uyguna bulunca ne yalan soyleyeyim biraz tereddut etmistim Ama bos kuruntuymus Her sey usulune uygun her sey olmasi gerektigi gibi Alacak arkadaslara tavsiyem hic tereddut etmesinler Gonul rahatligiyla alin aldirin,1
Urunun fiyatida kalitesi de tartismaya kapali bir konu bnce mukemmel ama kargo gonderimi biraz daha ozenli ve hizli gondermeli,1
Fiyati 6000 binlere dusmesini bekliyorm duserse hemen alicam bitane,1
Cok guzel urun fiyati en uygun bir sekilde aldim hizli ve kaliteli kargo tesekkur ediyorum,1
Trendyoldan kesinlikle telefon almayin 1 Ay oldu Faturami Gondermediler kac kere aradim msj attim birturlu yardimci olmadilar,1
allahim nasip et nolur cok guzel🥺,1
Urun elimize hemen ulasti sorunsuz bi sekilde tesekkurler,1
Dershane param  soyleyeceklerim bu kadar,1
Cok guzellllllll,1
Gercekten cok iyi cok guzel paketle geldi tesekkur ederim Trendyol iyiki oldun ,1
Paketleme cok iyiydi tesekkurler,1
Urun gorselde gorundugu gibi geldi hizli kargolandi disari ya gore fiyati cok daha uygun dusunmeden alabilirsiniz,1
telefonu hanima aldim bakalim kullanip gorecegiz pek bisi yazmayada gerek yok iphone iste kalitesi belli ben iphone xs kullanicisiyim arada kalanlara xs alin derim,1
zaten iphone kalitesi belli bircok yere baktik en uygun fiyat buradaydi sikintisiz geldi,1
Paketlemesi guzeldi piyasanin en uygun fiyati buradaydi,1
Orjinal urun kesinlikle guvenerek alabilirsiniz 1haftadir kullaniyorum cok memnun kaldim zaten telefonun ozellikleri kamerasi harika son donemlerde Apple in alinabilecek en mantikli telefonu,1
Ozenli kargolanmis kisa surede ulasti,1
Urun cok guzel paketleme de cok basarili cok memnun kaldim ,1
Urun sorunsuz elime ulasti Hafta sonuna denk geldigi icin 5 gunde geldi Piyasadan daha uygun fiyata aldim Trendyola tesekkurler ,1
Piyasadan daha uygun guzel bir telefon,1
Urun elime sorunsuz bir sekilde ulasti paketleme guzeldi telefon cok guzel on numara ekran disinda ekran kaliteyi dusurmus onun haricinde guzel,1
her sey olumlu fakat faturam gelmedi,1
cok guzel ve kullanisli,1
Telefonum 24 saat icerisinde elime ulasti paketleme harikaydi cok tesekkurler,1
Urun elime 2 gun icinde ulasti faturasi her seyi tamdi  kargolama cok guzeldi Trendyol ve Trendyol express e tesekkurler,1
Fiyat performans urunu  cok hizli ve cok kaliteli resimler videolar cekmeniz icin tasarlanmis  pili de cok cok uzun gidiyor ,1
Cok hizli kargolandi 3 kat patpat naylona sarip gondermisler ilginize cok tesekkur ederim,1
Kesinlikle tavsiyemdir,1
Paketleme harika Tesekkurler,1
evet arkadaslar telefon elime ulasamadi lum malûm  esya bende olmadigi icin,1
fiyati dusse para biriktirip alirdim://,1
Ilk defa trendyoldan telefon aldim umarim sorun yasamam simdilik memnunum ,1
Hizli kargo Guzel paketleme Tesekkurler,1
Super ilgili bir satici siparis verdigimden 1 saat sonra kargolandi ertesi sabah telefonumu aldim ve kullanmaya basladim Super hiz super ilgi Tesekkurler,1
O kadar istiyorum o kadar istiyorum ki size anlatamam umarim birgun alabilirim,1
Urun guzel Uygun fiyatla satin aldim tesekkur ediyorum,1
Cok cok iyi urun,1
Cok guzel ve cok kullanisli fiyati da bence cok iyi Guzel telefon pisman olmazsiniz,1
Hizli gonderi guzel urun guzel fiyat,1
Paketlemesi cok duzgundu Siparis verdim sabahina urun elimdeydi,1
super fiyatt,1
keske demek icin gelmisiz hayata,1
Urun zamaninda ve istedigim gibi geldi tesekkurler,1
Urun oldukca hizli elime ulasti ve paketlemesi gayet ozenliydiSuphe etmeden alabilirsiniz,1
Guvenilir magaza uygun fiyat,1
Tesekkurler hizli gonderi ve kargo ile hemen geldi sorunduz guvenli magaza,1
Urunu guzel indirimli bir fiyata aldim Kargolarin bu kadar yogun oldugu donemde iki gunde elime ulasti Tekcep e kargolamadaki ozeni ve hizli donus icin tesekkur ederim,1
Guvenilir alisveris hizli teslimat,1
Siparisten bir gun sonra telefonum elime ulasti guzel paketlenmisti ve faturasi vardi Herhangi bir sikintisi yok tesekkurler,1
Merhaba urun elime hizlica ulasti acikcasi ilk basta korkarak almistim ama suan icim rahat beni hayal kirikligina ugratmadilar sagolsunlar,1
Cok guzel sikintisiz geldi ilgi ve alakaniz icin tesekkur ederim sizlere yogunluktan dolayi gec geldi  ondada sizin yapacaginiz birsey yokdu telefonla aradigimdada cok guzel ilgilendiler,1
Urun muhtesem tsk ler,1
Indirim doneminde siparis vermeme ragmen 4 Gunde telefonum bana ulasti  hizli kargo ozenli paketleme ilgili satici  coook tesekkurler ,1
Urunun hem fiyati uygun hem kaliteli bir urunsatici da kisa surede urunu ulastirdi,1
Iyi paketlemeyle hizli ve sikintisiz geldi,1
Telefonum iki gunde elime ulasti Paketleme cok iyiydi Tesekkur ederim  Telefon harika yuz tanima sistemi muthis,1
Urun vadedilen sureden once elime ulastiPaketleme 10 uzerinde 7daha iyi paketleme yapilabilirdiKargo teslimatta ufak bir sorun yasadim ancak cozdukGenis aci cok iyi batarya normal kullanimda 2 gunu  rahat cikariyorSonuc olarak Iphonetavsiye ederim,1
Cok hizli geldi Turkiye garantili urunun kalitesini soylemeye gerek yok firma basarili,1
1 gun icinde elime ulasti Sorunsuz kusursuz kutusunda 0 pakette Tavsiye ediyorum,1
Hizli teslimat guvenilir adres,1
Cok hizli geldi super,1
Urun elime hizli bir sekide ulasti tesekkurler,1
Siparis verdim ertesi gun elime ulasti Kapali kutusunda herseyi tam olarak geldi cok tesekkur ederim,1
Sorunsuz ve hizla ulasti elime tesekkurler,1
Urun orjinal kutusunda gayet guzel korunakli bir ambalajla geldi tesekkur ederim,1
tesekkurler guzel bir deneyimdi,1
Satici basarilielime ulasti paketleme ozenliydi tesekkurler Iphone konusuna gelirsek sarj omru mukemmel seviyede ancAk kamera beklentimin altinda,1
1 gun icinde ulasti,1
Koycebine saticisindan aldm uc gun icerisinde geldi sikintisiz bir sekilde Telefona gelince soylendigi gibi tavsiye ederim,1
telefonun boyutu ideal hizli teslimat icin ayrica tesekkurler,1
Kargolama cok itinaliydiindirimdeyken aldik cok tesekkurler,1
Urun efsane hic dusunmeden alin pisman olmazsiniz ,1
Guvenle alinabilir,1
Kaliteyi ucuza aldim,1
Elime saglam ve guzel bir paketlemeyle ulasti  Oldukca hizli geldi tesekkurler,1
Sorunsuz ulasti apple garantili kullniyorum hic sikinti yok hiZli sesi yuksek kaliteli,1
Satici cok ilgili telefon elime yeni gecti ama guzel duruyor ilginiz icin tesekkur ederim,1
Sorunsuz bir sekilde teslim aldim Apple Turkiye garantili,1
Urun cok iyi bir sekilde paketlenip gonderiliyor kesinlikle hasar vb bir sey soz konusu degil su anda kullaniyorum mukemmel bir telefon ,1
Super urun hizli kargo kesinlikle guvenilir ,1
Harika cidden,1
Tekcep pamuk telekomunikasyon guvenilir bir satici urun cok guzel paketlenmisti Duygu hanima ilgisi icin tesekkurler :) Nesrin,1
Sorunsuz bir sekilde teslim aldim tesekkurler,1
Gayet guzel paketlenmis adima faturali olarak geldi,1
Urun guzel elime sorunsuz sekilde gecti,1
Basarili her sey anlatildigi gibi,1
Urunum geldi cokda Hizli geldi ve aldigim ikinci urun cok tesekkur ederimTavsiye ederim,0
iphone iste bi ekstrasi yok Marka icin almak isteyen alsin yoksa ozellik cok kullanilmiyor,1
Sorunsuz geldi tesekkurler,1
Cok hizli teslimat cok begendimmm,1
Urunu yaman telekominikasyon iletisim saticisindan aldim tesekkur ediyorum hizli kargo ve ilgi alakalari icin cok memnunum tavsiye ediyorum iphone yaa baska soze gerek yok :)),1
saticiya cok tesekkur ederim cok iyi hizmet!,1
Urun yogunluktan dolayi bir hafta sonra kargoya verildi Cok iyi paketlenmisti Cihazin hicbir sikintisi yok eksiksiz geldiTekcep adli saticidan aldim,1
Paketleme gayet iyiydi ozenle yapmislarPamuk iletsimden almistim Suan icin telefondan da gayet memnununum,1
Urun cok iyi hizli da geldi,1
Bu urun tam bir fiyat performans telefonu kesinlikle tercih ederim,1
hizli kargo icin tskler,1
Kisa  zamanda geldi iyi satici telefon harika saticiyi herkes tavsiye ederim tesekkurler Trendyol,1
Cok cok iyi ,1
orjinal ve guvenilir,1
Guvenilir ve hizli teslim dusunmeden alabilirsiniz,1
Urun gercekten cok guzel IMEI kontrol ettim ve orijinal cok hizli geldi ozveri ile paketlenmisti En cok hosuma giden de paketin disinda telefon olduguna dair herhangi bir belirtinin olmamasiydi,1
Dun siparis verdim bugun geldi bu kadar hizli beklemiyordum acikcasi Tesekkurler,1
Paketleme vs guzel,1
Guzel pakletlenmisti urunu zaten anlatmaya gerek yok apple kalitesi Her sey muhtesemdi tesekkurler ,1
Telefon sorunsuz ulasti Carsamba siparis verdim cuma gunu ulasti Kusurlu gelir diye tereddutlerim vardi ama baya iyi paketlemisler Telefon da cok guzel iyi ki burdan indirimli almisim,1
Guzel sikintisiz hizlii🧚,1
Urun cok hizli geldi paketleme harika fiyat harika cok tesekkur ederiz,1
Ha ri ka ! ,1
Paketlemesi cok guzeldi cok memnun kaldim sorunsuz🤞,1
Telefon elime hizli bir sekilde ulasti super bir telefon kesinlikle tavsiye ederim ,1
Zamaninda teslimat icin tesekkurler,1
Urun gayet guzel bir sekilde paketlenmisti ve kisa surede elime ulasti,1
Satici cok basarili,1
Urunun fiyati uygundu kalitesini konusmaya degmez bile,1
Cok guzel geldi memnunum,1
Orjinal urun ,1
Iphone kalitesi sarji 3 gun gidiyor,1
 piyasada en ucuz burda Aldim cok memnunum,1
Telefon mukemmel kamerasi on numara tavsiye ederim,1
Cok iyi guzel telefon,1
Asik oldum Bir de urunu onaylar misinizzz elite olucammm daaa ,1
Cok hizli ve saglam bir sekilde ulasti tesekkurler,1
Yogunluk olmasina ragmen cok hizli geldi Paketleme cok saglamdigaranti ve fatura anlaminda da bir sorun cikmadi gonul rahatligiyla alabilirsiniz Tukenmez kalem hediyeniz icin de tesekkur ediyorum Telefon biraz agir ama guzel ,1
Apple’i benim yorumlamama gerek yok Bobreksiz yasiyorum :),1
Hizli kargo memnun kaldim,1
Ekran kalitesi beni sasirtti,1
Elime teslimat tarihinden once ulasti gayet basarili tesekkur ederim emegi gecen herkese ,1
Iphone severlere onerilir,1
Hem hizli hem guvenilir,1
Cok hizli geldi beklemiyodum ama 2 gunde ulasti Hemen imei numarasindan kontrol ettim sikinti da yok tesekkurler ,1
Guzel urun hizli teslimat,1
hic bir sikinti yasamadan elime ulasti ,1
Gayet guzel paketlenmis geldi Sevdiim :),1
Anlatmaya gerek yok kalitenin vucut bulmus hali,1
Uygun fiyatli herkese tavsiye ederim,1
ben memnunum firmadan hizli kargo dediklerinin disinda birsey cikmadi,1
Telefonu aldim kullaniyorum herhangi bir Sikinti yok sarj mukemmel gidiyor ,1
hizli ve guvenli teslim edildi Garanti belgesi mevcut,1
Merhabalar cok guzel paketlenmis ve gerekli her sey icinde hicbir eksigi yok telefondanda sikinti yok du ben cok memnun kaldim,1
hizli ve sorunsuz geldi,1
Telefon 5 yildiz 10 numara ama baska yerlerde kampanyalar oluyor 6999a alirsiniz,1
Iphone un ustune telefon tanimiyorum isterse daha iyi olsun ama baska telefon kullanmak istemiyorum Bagimlilik yapiyor Kalite tartisilmaz bile,1
X den radikal bir kararla buna gectim arada cok fark yok ama kamera da ki iyilestirme mukemmel olmus Apple kalitesi sonuna kadar hissediyorsunuz Ayrica ekrana takilan arkadaslar icin tekrar soyluyorum x den gecmeme ragmen sizi rahatsiz edecek hic bi sey yok kesinlikle zaten ilk gun direk ekrana alisiyorsunuz( bilmeyenler icin bundaki ekranda siyahlarin yogunlugu farkli basit anlatimla) isik altinda vs problem yok,1
Orjinal urun guzel paketleme hizli teslimat,1
cok iyi harika,1
Uygun fiyat hizli kargo tskler,1
Ozenli kargolama ve hizli bir sekilde elime ulasti cok tesekkur ederim cok begendim,1
tek kelime anlatilmaz yasanir kesinlikle tavsiye ederim XS ile 11 arasinda cok gittim geldim Iyi ki 11 tercih etmisim,1
Urun kalitesi tartisilmaz En uygun fiyat ile Trendyol dan aldim Ertesi gun telefon elimde :),1
paketleme cok basit ve korunaksizdi,1
Uygun fiyatorjinal urun guvenebilirsiniz,1
cepekpress cok hizli ertesi gun teslimat tesekkurler,1
Hic suphe etmeden alabilirsiniz,1
guzel ve kalite ben cok begendim,1
super ozenle paketlenmis hizli gonderi tesekkurler,1
Cok hizli kargo guzel paketleme,1
Orjinal hizli kargo,1
Hic bir sorun yasanmadan 1 gun icinde telefonuma kavustugum icin cok tsk ederim,1
Aylardir kullaniyrm bir sorun gormedim ki bu fiyata ilk ciktiginda diger sitelere gore uygundu,1
hem fiati hem kalitesi mukemmel,0
Kargo hizliydi 2 gun icersinde geldi fakat telefon inanilmaz donuyor kesinlikle apple bayisine goturucem,1
Urun 15 gunde elime gecti Esime hediye olarak aldim memnun kaldik Xs alacaginiza bunu alin kamerasi harika  Bu benim fikrim ,1
Tahmin ettigimden cok cok kisa surede teslim edildi cok sasirdim tesekkurler Trendyol:),1
bildiginiz iphone kalitesi tabii ben hediye olarak almistim isimi gordu tesekkurler,1
Rengi harika,1
Sorunsuz alisveris tesekkurler,1
Orjinal urun sorunsuz alisveris Satici biraz ilgisiz mesajlara gec cevap veriyor Paketleme daha ozenli olabilirdi sonucta yuksek fiyatli bir telefon Iphone 11 gercekten mukemmel bir telefon :),1
Bir gunde kargo geldi super hizli ve iPhone yani ,1
Gayet ozenli paketlenmisti,1
Hizli kargo ambalajli ve guvenilir geldi,1
Hizli kargo ve saglam paketlemeniz icin tesekkurler faturasi hepsi geldi en uygun fiyat burada  guvenle alabilirsiniz,1
Zamaninda ve eksiksiz guzel bi sekilde ambalajinda aldik Tesekurler,1
gayet guzel' urun hizlica elimize ulasti kullaniyoruz,1
Cok memnunum hic donma yok  hizli surumlu,1
guvenli bir alisveris oldu urun geldi guzel paketlenmis ve hic bir sorun yasanmadi,1
Uygun fiyat hizli teslimat,1
Hizli alisveris tesekkurler,1
Hizli ve guvenilir iciniz rahat bir sekilde alabilirsiniz,1
Orijinal kaliteli urun hizli teslimat,1
Urun elime 3 gu de ulasti Tamda bekledigim gibi geldi Iyi paketlenmis Tesekkurler troy Apple,1
hizli ve guvenli gonderi icin tesekkurler,0
Bir aylik yeni urun ve Ikinci kere servise goturecem yarin,1
Harika siddetle tavsiye edilir,1
Hesapli  kaliteli,1
Orijinal sikintisiz,1
Mukemmel  ve kullanisli,1
gonderim cok hiz fiyat performans urunu,1
Guvenli alisveris tesekkurler,1
Harika bir telefon fiyati en uygun burada,1
Apple farki kendini belli ediyor,1
Urunun hem fiyati uygun hem de gorundugu gibi kaliteli bir urun,1
urun 2 gun icerisinde geldi cok memnun kaldim,1
Urunun fiyati uygun paketleme cok iyiydi,1
Iyi urun begendim umarim bir sikinti olmaz,1
urunun kargolanmasi biraz uzun surdu ama yogunluktan dolayi buyuk ihtimalle gercekten cok guzel ve gosterisli renk olarakta urun kargoya verildigi gunden itibaren garantisi basliyor hic bi sikinti olmadi apple sitesinden de kontrol edebilirsiniz,1
SUPER PAKETLEME EKSIKSIZ TESLIM EDILDI UYGUN FIYAT KISACASI MUKEMMEL HIZMET VERDILER,1
Harika hic bir sorun yasamadim Gayet memnunum,1
Urun 2 gunde elime ulasti kaliteli paketleme ve guvenilir bir alis veris oldu telefonu kullaniyorum almak isteyenlere tavsiye ederim,1
Cok guzel paketlemisler ve urun sorunsuz tesekkurler,1
Kargo sorunsuz elime ulasti cok memnun kaldim iyice paketlenmisti tesekkurler,1
Tesekkur ederim hizli kargo guzel paketleme siparisin ertesi gunu kargayo verildi 6 nisan verdigim siparis 8 nisanda elimdeydi muthis hiz guvenilir satici tavsiye ederim,1
Urun zamaninda ulasti elime tesekkurler,1
Fiyati konusunda tartisilir  ancak kalite asla tesaduf degildir  Iphone kalitesini hicbirsey ile kiyaslamayin Ayrica Guvenilir satici  harika paketleme Corona nedeni ile 3gun elime ulastiBu kadari bile cok iyi,1
sikinti yok tesekkurler,1
Cok guzel ,1
Apple kalitesi mukemmel ,1
Urunun hem fiyati  uygun hemde gorundugu gibi kaliteli bi urun,1
Hizli kargofarkli bi sayfadan aylardir bekledim ve hala paramin iade edilmesini bekliyorum Gercekten TRENDYOL ve TROY farki tesekkurler ,1
Kargolama sureci cok hizliydi siparis ettikten 1 gun sonra elime ulasti urun cok guzel kamerasi muhtesem  hoparlorleri cok iyi ahizesi cok iyi yani dort dortluk bir telefon verdigim ucrete degiyor,1
Urun guzel bekledigim gibi hizli kargo tesekkurler,1
Orijinal urun Satici garanti veriyor Guvenebilirsiniz,1
Piyasadan ucuz ve cok hizli teslimat,1
Gayet guzel,1
31 martta siparis verdim 1 nisan da geldi saka gibi yani  hizli kargo super ben detayli yorum yapayim 1- tedarikci firma ozenli kargo sarmamis yani birsey olmamis saglam geldi lakin 7 bin para veriyoruz bari pat pata sarar insan ne bileyim adam malima guveniyorum dercesine oyle duz kutuya koymus gondermis 2- Apple Turkiye garantili imei ve seri numarasini girdigimde direk iphone 11 cikti bu guzel birsey ayrica Apple teknik destek super yonlendiriyor 3-Bende cogu kisi gibi IPhone 6 dan 11 e transfer oldum tek kelime soyleyim selfie kamera efsane  diger arka kamera da oyle diyecek kelime yok kullanimi kolay herseyi ile iphone dan sasmayin derim sarj rahat 2 gun gidiyor Buda guzel bir avantaj kisaca ben tavsiye ederim fiyatta gayet iyi hic dusunmeyin hatta degistecekseniz  en detayli aciklama yaptim ki alacaklar aklinda soru isareti kalmasin diye,1
Harika hizli kargo! Verildiginin ertesi gun elimdeydi telefonda harika tesekkurler ,1
Sikintisiz sorunsuz alinacak cihaz,1
Hizli teslimat iyi paketleme Tesekkurler,1
Urunun hem fiyati uygun hemde cok ozenli paketlenerek gonderim saglamislar,1
Urunun paketlenme ozeni cok guzeldibugun elime gectitesekkur ederim,1
hizli kargo ozenli paket tesekkurler,1
Iphone anlatmaya gerek yok aldigim gun kargolandi ertesi gun elimdeydi hizli Kargo icin tesekkurler,1
Urun elime gayet hizli ulasti paketlemesi de guzeldi  Bir suredir kullaniyorum sikinti yasamadim Tesekkur ederim,1
hizli kargo guvenilir alis veris,1
Cok guzel tesekkur ederim,1
Cok guzel siddetle tavsiye ederim hersey icin cok tesekkur ederim TRENDYOL Ailesi,1
Telefon 1 gunde elime ulasti orjinalliginde sikinti yok en indirimli fiyat trendyoldaydi begendim ,1
Evet gayet guzel,1
sikinti yok alisveris yapilabilir,1
Kisa surede eksiksiz bir sekilde teslim aldim cok memnunum,1
Urun hizli geldi tesekkur ederim paketi de gayet guzeldi ozenliydi,1
Urun cok uygun fiyata cok iyi bir urun iPhone ve troyapple  farkli,1
Telefon guzel paketlenmisti ve hizli teslimat yapildi tesekkurler,1
Kaliteli uygun basarili Paketleme guzel,1
teslimat asiri hizliydi ambalaj gayet guzeldi tesekkurler,1
En uygun fiyat hizli kargo,1
Urun hizli bir sekilde sorunsuz elime ulasti,1
urunde bir sikinti yok umarim ilerde siķinti yasanmaz,1
Hizli kargo duzgun paketleme Troy’dan aldim,1
Cuma siparis verdim pazartesi elime gecti paketleme cok guzeldi ilk basta biraz olur olmaz mi teretutde kaldim ama ama gorunce bosuna panik yaptigimi anladim cidden kurusuna kadar hak ediyor telefon iPhone farkini yine ortaya koymus gonderene yaptigin isini Cidde’ye alisindan dolayi tesekkur ediyorum kararsiz kalmayin bencee ,1
Harika bir urun hizli ve guvenilir teslimat,1
Urun gayet hizli geldi ve orijinal Faturasi ve kutusu gayet duzgun,1
iyi fiyat iyi urun biraz kargo gecikti,1
Basarili saticiiyi alisveris,1
Super paketlenmisti ve hizlica elime ulasti,1
Zamanindan once geldi  saglam paketlenmis  tesekkurler Trendyol :),1
en uygun trendyolda bulduysaniz hemen alin,1
Mukemmel bi telefon kamerasi ozellikle Troya tesekkurler 2 gunde elimdeydi 🤗,1
Anlatilmaz yasanir Iphone kullanan bir daha android e gecemiyor Aradaki fark ve kaliteyi kullanmadan anlamak zor Sadelik kullanislilik hepsi bir arada 5 Yildir 6s kullaniyordum Gayet memnundum ne donma ne kasma ilk gunku gibi devam Neden degistirdin derseniz sadece ekran buyutmek icin Tahmini bir 6 yil arkama bakmadan devam ,1
Bildiginiz iphone  guvenle aldim kisa surede geldi,1
Fiyat performans olarak iyi,1
Orjinal apple urunu 6799’a aldim cok iyi,1
troy ayricaligi ile iyi fiyata yakaladik,1
cok guzel  sorunsuz,1
Cok hizli bir gonderim orjinal Apple I Phone 11     Harika ,1
Paketleme ve hiz guzel,1
Mukemmel kesinlikle pro ve max alip o kadar para vermenize hic gerek yok ayrica 64gb en ideali ,1
Sorunsuz geldi Tesekkurler,1
Sorunsuz bir sekilde elime ulasti gayet guzel paketlenmisti tesekkur ederim,1
Iphonun kalitesine diyecek bir sey yok kendim zaten bu telefonu almadan once de iphone kullanicisiydim dedigim gibi fazla soze gerek yok bence gayet guzel bi telefon ayrica troy guvencesiyle telefonu guzel bir fiyata alinca da tabiki guzel bir yorumu hak ediyor kargo bu donemler icin yeterince hizliydi 2 gunde elimde oldu gayet memnunum oneriririm,1
Superrrrrrrr,1
Telefonun kalitesini yazmaya kelimeler yetmez Ihtiyaciniz varsa alin derim,1
cok guzel paket lenmis 3 icinde teslim ettiler cok tesekkur ederim:),1
Guvenilir alisveris yapabilirsiniz,1
hafizasi az geliyor ama kameraya deger,1
Gayet hizli teslimat guvenilir,1
cihaz gayet guzel ve gayet hizli geldi  bana tsk,1
Kusursuz telefon ,1
guzel urun harika,1
Telefonum saglam bir sekilde elime ulasti Kargolanmasi titizlikle olmus Tesekkurler trendyol ,1
iyi paketlenmis kargo suresi biraz uzun olsada yogunluktan dolayi diye tahmin ediyorum gayet guzel tesekkurler gurgencler,1
harika muhtesem,1
Iciniz rahat alabilirsiniz,1
Urun kusursuz geldi fiyatida ben aldigimda cok uygundu dolar artinca tabi fiyat artmis sansliyim ,1
Piyasaya gore en uygun burada buldum ve cok memnunum,1
Kargoya verilmesi uzun surdu ama guvenilir,1
Sorunsuz kullaniyorum Cok mutluyum,1
Cok tesekkur ediyorum Allah razi olsun,1
Sikintisiz geldi tesekkur ederim ,1
Esime aldim iphone tartisilmaz,1
Biraz gec kargolandi siparisten bir hafta sonra elime ulasti Cok guzel paketlemisler Gurgencler apple a tesekkur ediyorum Telefon cok iyi sarji cok iyi gidiyor Tavsiye ederim,1
Hizli teslimat,0
Urun pek hosuma gitmedi iade suresini gecirdigim icin kullanmak zorundayim,1
Telefona diyecek bir sey yok zaten  Firmada ilgiliydi kargolamayi gec yaptilar biraz ama kargo hizli geldi  Kullaniyorum ve cok memnunum,1
Kesinlikle guvenilir,1
Hizli ve ekonomik bir alisveristi Tesekkurler,1
Su covid19 gunlerinde hizli teslimat Icin tesekkur,1
Paketleme cok iyi Hizli teslim aldim Hicbir sorun yok,1
Bi sikinti yasamadim urune zaten diyecek bisey yok ,1
Super cok begendim tavsiye ederim,1
Paketleme guzeldi urunu anlatmaya gerek yok,1
Sorunsuz ve hizli teslimat,1
Super indirimde aldim cok hizli bi sekilde geldi Apple Turkiye garantili  sorunsuz sekilde teslim aldim,1
Cok begendim ben bu fiyata burda uygun bence,1
Guzel iste telefon,1
Urun olmasi gerektigi gibi sorunsuz geldi ve hizlica teslim edildi Sikinti yasamadim alabilirsiniz,1
Normalde oldugundan daha ucuza aldim ve cidden cok memnunum kargoyla gelirken de hic sikinti cikmadi,1
Urun cok guzel hemen elime ulasti,1
Cok iyi paketlenmisti rahatlikla alin,1
kaliteli ve zamaninda teslimat,1
urun asssiri hizli geldi gozunuz kapali alabilirsiniz ben cok memnun kaldim herkese de oneririm,1
Urun kapali kutu geldi gayet guzel bir paketlemeyle ulasti Elime eksiksiz sadece sarj aleti orijinal degilmis gibi geldi ama kapali kutu oldugu icin orijinaldir diyebilirim kargosu gayet hizliydi tavsiye ederim,1
Guzel guvenilir hizli,1
gayet kaliteli ve uygun fiyat tesekkurler,1
Urunu cok iyi kargolamislar biraz gec geldi ama tesekkurler :),1
Orjinal apple garantili imei dogru guvenilir satici ,1
Kargo surecinde biraz sikinti yasasamda yine de bu zamanda hizli bir sekilde ulasti elime tesekkurler,1
Hizli kargo ozenli paketleme ,0
11 pro alinamazaa xs ve xs max alinmasi daha iyi olurcagdisi lcd ekrana bu kadar para vermeye gerek yok2 gun kullanip sattim ve xs max aldim,1
Biraz gec ulasti ama urunden simdilik memnunum,1
Urun sorunsuz sekilde elime ulasti tesekkurler,1
Apple sitesinden orjinalligini teyit ettim  iyi paketlenmisti,1
10 uzerinden 10 diyebilirim  guvenli bir sekilde hizli ve paketlemesi cok iyi geldi tereddut etmeden alabilirsiniz tavsiye ederim ,1
En iyi fiyat performansi bence memnun kaldim bir sorun yasamadim,1
Urun paketleme gayet iyiydi Belirtilen surede elime ulasti Tesekkurler,1
Orjinal urun guvenebilirsiniz,1
Sorunsuz elimize ulasti,1
6800 civariyken almadim tekrar o fiyatlara duserse  alacagim  dolar o zaman 69 civariydi  simdi  daha asagisi ama inmiyor fiyat,1
5 aydir kullaniyorum cok memnunum,1
Black friday de aldim indirimden tesekkurler trendyol,1
urun hem fiyat uygun hem de gorundugu gibi kaliteli cok guzel cok begendim,1
Urun zamaninda ve sorunsuz gelditesekkurler,1
urun orijinal ve paketleme si iyi bu konuda guvenebilirsiniz Yaklasik 3 aydir kullaniyorum ve gayet memnunum hicbir sorun cikmadi,1
Kargolama kaliteli degildi ama piyasadan ucuza satiliyor diye degerlenirilebilir bu urun daha guzel kargolanabilirdi,1
Cok cok memnun kaldim 3-4 gun icersinde geldi hic bir sorun yok sadece faturasi yoktu onu da Trendyol mail olarak atiyor,1
Iphone diyorum baska bir sey demiyorum :),1
Harika fiyat performans!,1
Urun orjinal urun Aylardir sikinti yasamadim ama soyle bi durum var teknosada veya media markt da satilan iphone 11 lerin kamerasini kiyasla biraz sarimtirak cekiyor Bunu magazalara sordugumda uretim yeriyle alakali olunabilecegi soylendi bilginize,1
Black friday’de almistim ve o kadar yogunluga ragmen hizli ulasti elime Tesekkurler,1
Ben baya indirimli almisim cok memnunum,1
Her zaman tercihim,1
birkac kotu yorum sebebiyle cok tereddutte kalmistim hatta geldigi gibi geri gondermeyi bile dusundum ama bekledigim gibi olmadi jeletinli geldi imei numarasindan da kontrol ettim kozmetik olarak en ufak bir sorunu da yoktu telefonun haliyle cok memnun kaldim tesekkur ederim,1
Urun cok guzel kargolanmaya bayildim tesekkurler,1
Cok begendim magazalarda  daha pahali oldugu icin burdan aldim Hemen elime ulasti Tesekkurler,1
Elime ulasti tesekkurler,1
Yaklasik uc aydir kullaniyorum cok memnunum Kargolamada superdi tesekkurler!,1
