Reviews,Rates
fiyat-performans adina cok guzel bir urun,1
hizli kargo orjinal urun tesekkurler,1
fiyati bircok siteye gore uygunpaketlemesi cok guzeldihasarsiz ve kisa surede elime ulastikaliteli bir urun,1
simdiye kadar yaptigim en hizli internet alisverisi dun siparis verdim bugun ulasti ucakla falan geldi sanirim sasirdim dogrusu :)  telefon icin bisey diyemeyecegimhenuz acmadim ama 3 yildir sorunsuz xiaomi kullaniyorum,1
telefon guzel ama 2 haftada kasti kendi kendine mi ye bildirim yapti gayet basarili bir telefon,1
paketlemesi vs herseyi duzgundu telefon o banttaki bir cok markaya gore fiyati uygun ve yeterli ozelliklere sahip oldugunu dusunuyorum,1
fiyatina gore gayet iyi performansli,1
gorunus olarak da islev olarak da cok iyi,1
severek kullaniyorum harika bir telefom tam bir fiyat performans urunu paketlemesi guzel kargo hizli,1
urun cok guzel  kamerasi iyi hizli kasma yok tavsiye ederim kargo iyi 3 gun urun geldi,1
telefon malum kaliteli hasarsiz ve hizli bir sekilde elime ulasti ,1
mukemmel minimum maliyet maksimum fayda icin tercih sebebi deneyin gorun,1
magaza hizli paketleme guzel her sey mukemmel emegi gecenlere tesekkurler,1
kizima dogum gunu hediyesi zaten istiyordu severek kullaniyor tesekkurler,1
kisa surede geldi paketleme iyiydi telefon cok iyi cok sik bu fiyata en iyisi bence piyasa akilli telefonlarindan daha cok ozelligi var iphone ile yarisir bence sadece kulaklik gelmiyor icinden ek kilif almaniza gerek yok icinde veriyor ama koruyucu ekran alin derim sarji iyi gidiyor oyun performansi cok iyi kamerasi bu fiyattaki telefonlara gore asiri iyi sadece kamerasi icin bile alinir,1
tek kelimeyle mukemmel bir telefon ayrica paketleme hizli gonderim ,1
cok begendim ,1
paketlemesi o kadar iyidi ki riske girip umursamaz davranilmamis kamerasi ve kullanimi cok guzel tavsiye ediyorum bu fiyata,1
guzel paketlenmis saglam urun tesekkurler,1
korkarak aldik bi sorun cikar diye ama kesinlikle guvenilir hicbir sorunu olmadi ve kutusu baya ozenle yapilmisti ayrica kargosu cok cabuk geldi tesekkurler ,1
fiyata gore mukemmel bir urun iphone a o kadar para vermeye gerek yok,1
daha once babam icin almistik simdi de annem icin aldik gayet kullanisli sorunsuz elimize ulasti,1
kargo cok hizliydi paketleme gayet ozenliydi ilk basta tereddut etmistim fakat iciniz rahat olsun hicbir sikinti olmuyor telefon da gayet guzel kullanisli,1
urun cok guzel ve cok hizli elimize ulasti tesekkurler,1
bugun elime ulasti gayet guzel bi telefon tesekkurler,1
ikinci kere aliyorum gayet memnunum,1
mukemmel bir telefon her anlamda tatmin edici,1
yaklasik 3 gunde elime ulasti gayet guzel paketlenmisti telefonun guzel oldugunu zaten biliyorduk suanlik bir sikinti yok ,1
sifir geldi hic bir sikinti yok,1
telefon dan gayat memnun num aldigim gunden beri hic bi sikinti yasamadimherkeze tavsiye ederim,1
urun hizli bir sekilde elime ulasti tesekkurler,1
gayet iyi urun fiyatida iyi memnun kaldim,1
cok guzel paketlenmis bir halde bir haftayi gecmeden elime ulasti urun cok guzel kamerasi da iyi cekiyor tavsiye ederim,1
fiyat performans urunu butcem sinirli olmasa asla bunu almazdim guzel ama sacma buldugum ozellikleri var mesela arama ve bildirim ses duzeyi neden ayni hic anlamadim ayrica telefon biraz kalin ve kameranin disari cikik olmasi basli basina bir sorun ozellikle benim gibi telefonuna gozu gibi bakamayanlar icin guncelleme/ telefon arizali geldi ekran surekli donuyor ve bir sure sonra kapanip aciliyor mikrofonunda da hata var,1
fiyatina gore cok guzel bir telefon tavsiye edilir,1
mis gibi tel,1
harika bir urun ve 2 gunde geldi kesinlikle tavsiye ediyorum,1
paketleme iyi telefon fiyat performans urunu,1
urun hizli ve saglam paketlenmis sekilde geldi yorumlara bakarak aldik iyi ki de almisiz piyasanin cok altinda bir fiyata guzel bir telefon almak isteyen dusunmeden alabilir,1
super bir tlfn muthis,1
orjinal bir telefon satici guvenilir,1
elime ulasti zaten markanin nekadar iyi oldugu belli ayrica hizli kargo icin tesekkurler,1
cok kaliteli bir telefon gercekten,1
harikkaaa piyasanin en ucuzu,1
tesekkurler tredyol,1
tam olarak fiyat performans telefonusadece kamerasi abartildigi gibi degil daha iyi olabilirdi,1
fiyati piyasaya gore uygun yeni aldim simdilik memnunum,1
bu fiyata kaliteli iyi,1
sorunsuz ve hizli bir sekilde elime ulasti bosuna 7 8 binlik telefon almaya gerek yok bununla her isinizi gorebilirsiniz gercekten cok guzel bir telefon,1
urun gayet guzel sekilde paketlenmis olarak geldi xiaomi kalitesi tartisilmaz gayet guzel gonul rahatligiyla alabilirsiniz ayrica hizli kargo icin tesekkurler,1
ekran genisligi sarj ve fotograf cekme gibi birkac ozellige bakarak babam icin tercih ettigim bir telefondu urun kisa surede elime ulasti paketlenmesi ozenliydi satin almayi dusunenlere tavsiye ederim,1
fiyatina gore bir mucize cok iyi ,1
telefon sorunsuz elimize ulasti xiaomi kalitesi bu urunde de kendimi gosteriyor,1
tam bir f/p urunu bu yuzden mucizeler beklenemez yaklasik 6 aydir kullaniyorum henuz asiri isinma ya da kasma olmadi fakat bi kac kere hayalet ekran olustu bu fiyata gore kamerasi gayet iyi zaten ozelikleri yaziyo fakat fiyati yukselmis tabii simdi akicak olsam baska alternatiflere yonelirim,1
urunu 3 aydir kullaniyorum herhangi bir sorun yasamadim gayet hizli sarji yavas bitiyor ama kutudan kulaklik cikmiyor kilif cikiyor ona dikkat edip alin,1
cok begendim guzel telefon,1
urun elime hizli ulasti gayet kullanisli bir telefon tavsiye ederim,1
urun cok kaliteli ve kisa zamanda geldi ve telefon fiyatina gore cok guzel,1
tam bir f/p urunu kutuda kulaklik yok zaten normalde de yokmus,1
ben alali baya oluyor ama suan bile herhangi bir sorun yasamadim gayet memnunum sadece kamerasi bi tik kotu o kadar kargolanma ve teslimat sureci basarili,1
urun gayet hizli geldi paketleme guzeldi tesekkurler bittibitiyor,1
telefonun performansi cok iyi tavsiye ederim,1
2 adet aldik cok basarili bir cihaz pubg mobile oyununu cok rahat ve kasmadan oynayabiliyorum :),1
urun ulasimi ve urun bekledigim gibi geldi gayet iyi ,1
hizli bir teslimat oldu urunun nasil oldugunu deneyip gorecegiz,1
urun elime ulasti kargo hizli ve paketleme iyi telefondan da fazlasiyla memnunum tam bir fiyat performans urunu,1
hayatimda gordugum en muhtesem en harika telefon 2 gun icinde geldi paketleme gayet iyiydi,1
gayet guzel ve hizli geldi,1
urunu cuma verdin pazartesi aldim hizli kargo sorunsuz geldi ins gorundugu gibidir suanlik cok begendik tesekkurler trendyol,1
cok hizli geldi inanamiyorum gercekten tebrik ediyorum cok guzel cok memnun  kaldim  henuz kullanmadim  ama,1
urun hizli bir sekilde ve sorunsuz geldi diyerek basliyorum yorumuma telefonda hicbir sorun yoktu imei kontrol ettirdim ve telefon kayitli ekrani enlemesine uzun gayet sik duruyor kaba degil kamerasi cok cok buyuk bir sey istemeyenler icin gayet ideal diye dusunuyorum sonucta bir kamera fotograf makinesi degil ekrana bastigimda gayet hizli algiliyor alismak kolay oldu piyasadaki bu ozelliklere en uygun ve beklentileri karsilayan bir telefon diyebiliriz,1
harika bir telefon hem kamera hemde ozellikler bakimindan,1
suanda kullaniyorum cok memnun kaldim fiyatina gore tabii ki  fotograflari cok guzel cekiyor tek sikinti sensoru tam yapmamislar konusurken ekran isigi tam kapanmiyor yanaginizla butun tuslara basiyorsunuz sag tarafta sensor var sol tarafta yok maalesef,1
urun guzel begendim,1
1 yila yakin suredir kullaniyorummemnunum,1
bekledigimiz gibi cikti urun uzun kullanimdan sonra bir problem olursa yazacagim,1
anneme aldik severek kullaniyor,1
erken teslimat sorunsuz,1
iphonedan sonra bunu kullanmaya basladim ilk baslarda kafamda soru isaret,1
telefon guzel anneme almistim kamerasi falan iyi baya fiyat performans acisindan cok iyi,1
kamerasi disarda olmasi iyi olmamis hiz performans fiyat a gore guzel bir urun,1
saglam hizli kargo,1
hem uygun fiyat hem hizli kargo ve kalite  tesekkuler,1
genel olarak memnunuz,1
cok mukemmel baska telefonlara bakmayin,1
harika bi f/p telefonu,1
harika bir telefon bu kardesime hediye olarak aldim cok begendi kamerasina diyecek sozum yok zaten kendime de almayi dusunuyorum ,1
cok begendik,1
alali 2 ay olmadan mikrofon problemi ortaya cikti aradigimda kimse muhataba almadi,0
cok guzel paketlenmis guzel bir telefon,1
koruyucu cami yoktu ama kilifi var turkiye garantili  diye aldik ama ithalatci cikti ama bir sikinti yok ses kalitesi cok iyi guzel fotograf cekiyor saglam bir telefon,0
asiri kullanisli istedigim gibi geldi tavsiye ederim,1
kargo dahil herseyden memnunum tesekkurler,1
gayet hizli ve iyi bir teslimat,1
hizli teslimattt,1
babam coook severek kullaniyo,1
babama aldim mutlu,1
hizli bir sekilde teslim oldu sorunsuz geldi,1
bekledgimden cok guzel geldi supeyle yaklasmayin birebir orjinal bu fiyata bayiden alma imkniniz yok,1
urunun her seyi yerinde ozellikle batarya omru cok yuksek kamerasi da guzel,1
urunu babam icin aldim cok begendim kendime de almayi dusunuyorum icerisinden telefon kilifi da cikmasi ayrica mutlu etti tesekkurler trendyol,1
sikinti yoktu alabilirsiniz,1
harika bir telefon guvenilir satici,1
kargoda hic bir sorun yasamadim telefonda gayet iyi  sabahtan aksama kadar oyun oynuyorum kasma falan yasamadim sarjda iyi gidiyor tavsiye ederim,1
kamerasi icin aldim gercekten beklentimi karsiladi cok memnun kaldim ustelik en uygun fiyatla aldim tesekkurler trendyol,1
tavsiye ederim guzel,1
guzel bir urun,1
en uygun fiyat trendyol da idi iyiki almisiz diyorumsorunsuz mukemmel,1
hizli kargo guzel paketleme cihazin ozellikleri belli saten,1
esim icin almistik cok begeniyor ozellikleri cok iyi severek kullaniyor,1
telefon cok hizli oncelikle parmak okumasi cok kaliteli kamerasi zaten profesyonel kamera buyuklugunde tam ele gore hafiza 64 kesinlikle yetiyor pil tek sarjla oyun oynayan bir kisi kullanirsa 3 gun gider ama oyun oynamayan biri kullanirsa 5-6 gun gider muzikler bedava yukleyebiliyorsunpubg call of duty hic kasmiyor cok akici grafik kalitesi yuksektelefon bence ederi 3800 civari ama 2450 cok uygun fiyat mesela 3500 olsa ben alamazdim telefonu herkese oneriyorum dedem babam ben 3tane aldik kullaniyoruz bide yaninda su gecirmez kilif yolluyorlar cok memnunuz tesekkurler xiaomi,1
guzel telefon  tesekkurler,1
kaliteli ve guzel ayrica kargo cok hizliydi,1
urun kisa surede saglam paketlenmis olarak geldi,1
telefon gayet guzel kullanisli bu fiyata bu islenmciye bu kameraya samsungun butun telefonlarina bin basar en agir oyunlari indirip saatelerce takilmadan oynadim islemcisi cok iyi rami cok iyi 64gb la ve bu islemciylede bu telefonu kolay kolay yavaslatamazsiniz zaten telefonda buna izin vermiyor uygulama kaldirdiginizda butun verileri otomatik olarak siliyor bazi kisiler parmak izi okutmada sorun yasamis bende basta yasadim ama sonra iyi ayarladigimda sorun duzeldi parmaginizi duzgun yerlestirmeye calisin,1
saticiya tsk ederim herhangi bir sorun yasamadim,1
yorumlara bakarak babama hediye aldik cok memnun kamerasi cok iti sarji uzun sure gidiyor,1
urun fiyatina gore gayet kaliteli ve sorunsuz bir sekilde ulasti,1
zamaninda teslim edildiurun gayet ozenle paketlenmis tesekkurler,1
urun sorunsuz elime ulasti urunu kullanmaya basladim ve simdilik bir sikinti yok guvenilir magaza tesekkurler ,1
helali var,1
biz cok sevdik,1
guzel cihaz ama tereddut ettim iade yaptim,1
xiaomi kalitesi diyorum baska bir sey demiyorum,1
arkadasa aldik cok memnun cevremde telefon soranlara bu telefonu tavsiye ediyorum,1
kamerasi mukemmel kesinlikle tavsiye ederim,1
cok guzel ekrani buyuk cok guzel fotograf cekiyor,1
basarili firma,1
babama almistim sorun cikarmiyor,1
bayildim kamerasi cok guzel,1
urun guzel ve orijinal ilerleyen zamanlarda daha cok bilgi edinirim fakat su anlik icin bir sikinti yok gorundugu gibi,1
super tesekkur ederim herkese tavsiye ederim,1
her zaman oldugu gibi trendyol cok cabuk geldi ve sifir sorunsuz tesekkurler  emegi gecen herkese,1
cok guzel bir telefon ve cok hizli teslim aldim guvenilir bir magaza,1
sorunsuz teslim edildi gayet memnunum,1
iyi paketlenmis ti,1
xiaomi gercekten kaliteli urunler uretiyor,1
guzel bir urun hizli gonderi tesekkurler,1
arkadaslar yaklasik 4 aydir telefonu kullaniyorum kargo  paketlemesi iyi degildi sonucta elektronik cihaz aliyoruz bugun fark ettim telefonun dokunmatiginde sikinti var gec algiliyor hadi hayirlisi,1
effffffsaaaaaneeeeeeeeee,1
paketleme iyi hizli mukemmel,1
yurtdisi tel bilginiz olsun,0
fiyat performans urunu kamera bekledigimin altinda ama gcam kullanarak guzel sonuclar aliniyor bazi zamanlar cok takiliyor ana ekrana donerken ve uygulamalar arasi geciste problem yasatiyor hafizasi cok hizli doluyor kullanim ve performans olarak gayet guzel,1
sik ve teknolojik gorunumlu kaliteli bir materyal,1
gecen yil kasim indirimlerinden almistim cok memnunum,1
7 aydir kullaniyorum gayet guzel hizli guncellemeleri de geliyor gunluk kullanimda yeterli hic bir eksigini gormedim ust seviye oyunlari oynayan birisi degilim kamerasi da yeterli onceki telefonum samsung note 4 ve yetersiz gelmedi bana bu telefon,1
on numara bes yildiz,1
efsane f/p telefonu,1
3 gunde geldi paketleme gayet iyiydi kulaklik olsa daha iyi olurdu,1
telefonu 6aydir kullaniyorum cok memnunum,1
kaliteli marka ve ucuz fiyat,1
babama hediye aldim oyle kalin bir patpata sarilmisti ki kargoda darbe almasi imkansiz kutuyu acinca icinden cok guzel silikon kilifi da cikiyor fatura da beraberinde geldi kullanim olarak henuz bir sey soyleyemiyorum ancak babam icin yeterli olacaktir tesekkurler,1
urun guzel kullanimli ama ozellikle kargocuya tesekkur ederim cok yardimci oldu tesekkurler,1
orta kalitede f/p urunu paketlemesi de oldukca iyidi,1
trendyol guvenilir ve hizli hep burdan aldim telefonlari fakat bu msrkadan memnun degilim,1
babama aldim fiyat olarak performans kullanim konforu olarak tam onlara gore kendim de 8 pro kullaniyorum bence kamera haric tamamen ayni urun buyuklerimize alinabilir,1
efsane bir telefon tavsiye ederimm,1
indirim gunleri oldugu icin kargo biraz gecikti ama telefon gercekten cok guzel kamerasi olsun ekran boyu olsun icinden cikan kilifta cok kaliteli sarji hizli doluyor ve uzun sure dayaniyor fiyatina gore iyi bir urun kesinlikle tavsiye ediyorum ,1
telefonu arastirip aldik o yuzden ozellikleri bizi tatmin ettikargolama hizli ve guzel paketlenmistitesekkurler,1
guvenilir hizli,1
uygun kaliteli cok begendim,1
esc market magazasina ve trendyol a cok tesekkur ederim gercekten urun cok guzel sarj ida 1 gun 8saat dayaniyor kamerasi mukemmel urun gercekten cok guzel hatta bu yorumu bu telefondan yaziyorum arkadaslar cok kaliteli bu fiyata bir telefon alacaksaniz bunu alin iphone 8 den daha cok begendim,1
spot cikti,0
urunu 3 ay once aldim  tam bir fiyat performans telefonu  cok iyi (satici kargo duzeni vs ilgi alaka cok iyi !!!!!!!!almanizi tavsiye ederim!!!!!!!!!,1
guzel telefon milyonlar harcamaya gerek yok her isi hallediyor,1
cok iyi bi urun memnun kaldim tavsiye ederim herkese,1
hizli geldi daha acmadim gecenlerde kendime de almistim cok memnunum coook guzeldi memnunum,1
urun sorunsuz bir sekilde gayet temiz teslim edildi gayet memnun kaldim tesekkurler,1
indirimdeyken cok uygun fiyata almistim cok memnunum,1
telefon harika piyasada surekli adi gecen bi urun zaten yeni guncellemesi ile daha da harika oldu,1
urun hizli ulasti elimize,1
3-4 ay once ayni telefondan annemede aldim cok memnun kaldigimiz icin babama aldim tereddutsuz alin mukemmel bi telefon ,1
daha kullanmadim ama cok kaliteli duruyor,1
urun saglam ve kaliteli sekilde geldi her seyi guzel super ama kulaklik neden yok ?? kulaklikta gelse her seye tamamdim,1
nasil bir satici hayret ettim 1 gunde siparisi elime ulasti cok tesekkur ederim urun de bir o kadar harika paketlenme kesinlikle 10 numara hakkindir ,1
urun cok guzel begendik bu fiyata samsung iatemistik ama bunun ozellikleri daha yuksek olunca bunu tercih ettik simdilik iyi bakalim,1
telefonu kullanali 3_4 gun olmasina ragmen simdilik memnunum teslimat ve ambalajlama iyiydi,1
yorum ustte gozuksun diye 5 yildiz verdim ekran cozunurlugu berbat kamerasi guzel demisler hic begenmedimusttelik sarzida uzun gitmiyor,1
kardesime aldim gayet severek ve isteyerek kullaniyor goruntu guzel donanim konusunda pek bilgiye sahip olmamakla beraber sikinti olmadigini dusunuyorum,1
urun suanda iyi,1
cok guzel bir telefon hicbir sikinti yasamadim kesinlikle tavsiye ederim,1
nisanda aldik hala kullaniyoruz gayet guzel,1
urunu teslim aldigim da degerlendirmedim cunku kullanmadan her ozelligini nasil oldugunu anlamak mumkun degil genelde iyi ancak antenle ilgili biraz sikintisi var sanirim sehirlerde anlasilmiyor biraz kirsal kesimlere ciktiginizda daha net anlasiliyor ayni yerde ayni sebeke telefon markasi farkli (yani benim telefonum) diger telefonlar cekiyor benim telefon cok zor cekiyor,0
paket leme harikaydi tskler,1
mutlu olduk guzel urun,1
guzel telefona benziyor,1
sarji fena degil oyun icin kesinlikle tavsiye etmiyorum satici guzel temiz geldi ama ovulecek bir telefon degil,0
paketleme gayet ozenliydi tesekkurler,1
kargo super,1
kendime de almistim kardesim icin siparis ettim sorunsuz bir sekilde elime ulasti piyasaya gore uygun fiyatli oldugu ve tam ekran oldugu icin almistim ama genel olarak ozelliklerini ve arayuzunu de cok begendim beklentilerimin cok ustunde bir urun oldu ben ve kardesim cok severek kullaniyoruz,1
cok cok hizli geldi ertesi gun elimize ulasti evimize aldigimiz besinci xiaomi telefon hic pisman olmadim,1
urunu alali yaklasik bir hafta oldu kamera ozelliklerini cok daha iyi bekliyordum ama cok cok begendim telefonu 2 gun icinde kargom bana ulasti paketleme cok iyiydi tereddut etmeden alabilirsiniz batarya cok iyi 7 8 saat youtubede olan biriyim bana yetiyor  alacak arkadaslara simdiden hayirli olsun ,1
kaliteli urun hizli kargo tesekkurler,1
kamerasi gercekten cok kotu anneme almistim o gayet memnun,0
urun gercekten muhtesem  aksam saat 1700 da  siparisi verdim ertesi gun oglen bana ulasti :-)  jet hizinda bir gonderi  firma ve calisanlara cok tesekkur ederim,1
sorunsuz geldi cok memnunuz,1
babam icin almistim cok kullanisli ve uzun sure kullanacagini dusunuyoruz,1
cok memnun kaldim urun  bekledigim gibi cikti,1
urunun hem fiyati uygun hemde cok kaliteli kesinlikle tavsiye ediyorum,1
cok guzel urun fiyatina gore cok iyi severek kullanacagim,1
urun elime cok kisa surede ulasti fiyat olarak da piyadadan cok iyi ,1
1yil oldu hic bir sorun yasamadim memnunun,1
satici verdigi yanitlarla ilgiliydi burdan tesekkur ediyorum:) telefona gelirsem anneme aldim kamerasinin cok iyi oldugunu dusunmesem de telefonun buyuklugu sarjinin gitmesi su anlik cok iyi kotulesirse yorumu guncellerim:) agir demisler telefon icin ama icinde bataryasi olan her telefon gibi geldi bana cikan kilif da guzeldi ekstra kilif masrafi yapmadik bile:) su anlik memnunuz fakat ime numarasiyla internetten sorgulanan faturaya hala ulasamadik 7 gunun dolmasini bekliyorum hizli kargo icin tesekkurler:)))),1
urun tam olarak yorumlardaki gibi ve hizli teslimatla geldi cok tesekkur ediyoruz ,1
urun cok cok hizli geldi satici da cok ilgili kullandiktan sonra begenirim de insallah,1
cok iyi paketlenmis hizli ve sorunsuz sekilde elime ulastitesekkurler,1
iki gunde elime ulasti cok begendim memnunum iciniz rahat bi sekilde guvenebilirsiniz,1
gayet guzel hersey anlatildigi gibi 1 senedir kullaniyoruz hic sikinti yok urunu ocakta aldim yorumu simdi yapiyorum kullandim,1
3-4 gundur kullaniyorum simdilik hersey gayet iyi gidiyor sik ve kaliteli,1
bu fiyata alinabilecek en iyi telefon gecen sene kendim icin almistim cok memnun kaldim simdide esime aldimpaketleme hizli kargo hersey cok guzel ben memnunumtesekkurler,1
urun kaliteli severek kullaniyorum tavsiye ederim,1
adamlar yapmis harika bir telefon muthis,1
urun cok iyi cokta kaliteli ogluma aldim hizli geldi tesekkurler,1
"ben aldigimda cok ucuzdu o yuzden bu telefon f/p idi ama simdi telefon almak turkiye cumhuriyetinde bir ""luks""",1
anneme almistim asiri begendi sarj kablosu da varmis icinde ama kulaklik olmamasina biraz uzuldum keske kulaklik da koysalardu ama gayet guzel bir telefon,1
ertesi gun urun elime ulasti cok tesekkurler,1
iyi guzel urun tavsiye ederim,1
sorunsuz paketleme ve hizli gonderi icin tesekkurler,1
zamaninda kargo cok buyuk beklentiler yoksa her turlu guzel telefon,1
ucuncu gunde elime ulasti simdilik telefonun hicbir sorunu yok gayet guzel tesekkurler,1
fazla soze gerek yok guvenilir ve guzel telefon,1
fiyatina gore ve emsal fiyattaki telefonlara gore cok iyi,1
urun gayet guzel cok memnun kaldik guvenilir ve hizli satici  2 gunde elimizdeydi kargo cok tesekkur ederiz,1
yegenime aldim cok memnun,1
henuz bir gunluk kullaniyorum simdilik memnunum  ileride bir sorun yasarsam gene buradan belirtirim  urunu persembe gecesi siparis verdim cmrtesi sabahi geldi ,1
bu ozelliklerin gercek oldugundan supheliyim 4 gb ram a islemciye bak fakat poker oyununda kasiliyor donuyor wi-fi baglantisi devamli kopuyor batarya performansi bana 4000 mah gibi gelmiyor 1 gun anca gidiyor sarj 2 gun oldu alali aldik basimiza belayi,0
gayet memnun kaldim paketlemesi icindeki kilifi telefon her sey cok guzeldi,1
cok guzel paketlenmisti guzel urun,1
bes yildizi kesinlikle hakediyor urunu cok sevdik babam icin almistim rahat kullanilmesi adina buyuklugu de guzel oldu ayrica hizli kargonuz icin tesekkur ederiz,1
guzel telefonkargoya verildikten 10 gun sonra elime ulasti,1
urun elime ulasti memnunum,1
fiyatina gore super kisa surede ulasti tesekkurler,1
urunden memnun kaldim tesekkur ederim,1
urun gayet iyi sadece azzicik kalin geldi bize cok yorum okudum video izledim gayet ovulen bi telefondu kargo da gayet iyi,1
teslimat hizli 1 gunde elime ulasti ayrica urun cok guzel ve kaliteli,1
hizli kargo fiyat performansi bir urun,1
paketleme cok titizlikle yapilmis servis sonrasi hizmet cok iyi telefon kalitesi gayet guzel,1
bu fiyata bu ozellikler daha ne olsun ustelik turkiye garantili ithalatci degil o da ayri bir artisi urunun,1
urunu 1600 e almistim gecen yil fiyati ucmus ama guzel telefon :),1
aldigim urun  kacak cikti 7 ay sonra imei kaydi yaptirin uyarisi aliyorum,0
kulaklik olsa harika olurdu,1
ogluma aldim sorunsuz geldi urun elimize oglumda gayet memnun,1
telefon cok guzel kullanisli hizli sara oluyo  ve trentyol ve firmaya ayrica tesekkur ederim persembe  400 gibi siparis verdim cuma sabah elime ulasti  ,1
urun tam bir fiyat performans urunu android telefonlari arasinda bu fiyata alinabilecek en iyi urunlerden tavsiye ederim,1
urun kaliteli sevkiyat hizli tesekkurler,1
kasasi kotu cikti,0
bittibitiyor saticisindan aldim memnun kaldim  turkiye garantili tavsiye ederim,1
urun hizli kargoyla geliyor  bir gun sonra elime ulasti  fiyati bu kadar uygun olup bu ozellikle baska telefon yok ,1
berbat fiyat olarak ve kullanis olarak bu fiyata apple alirim daha iyi,0
kargoda olmadan geldi,1
urun aynen anlatildigi gibi cok guzel hic sorun yok tek sorun urun elektronik bir cihaz icin biraz korunaksiz kargolanmis paketleme harici cok iyi,1
urunu alali 1 ayi gecti hicbir sikinti yok tertemiz cihaz tesekkurler,1
fiyat performans urunu tam olarak begendim,1
urunun fiyati cok iyikamerasi da cok iyi cekiyorelimize 1 bucuk gunde ulasti tavsiye ederim,0
kullanisi cok guzel biraz agir bir telefon disariya gore fiyati uygun,1
  standart,1
cok guzel kargo da hizliydi sorunsuz ulasti tesekkurler,1
saglam paketleme ve hizli teslimat tesekkurler :),1
gayet guzel simdilik sorun yok paketleme teslimat 10 numara,1
sapasaglam elime ulasti kilifla beraber geldi suan ondan yaziyorum oldukca guzel kullanisli kamera mukemmel,1
sikintisiz geldi memnunuz,1
telefon daha once kullandigim bi urundu o yuzden siparis vermistim kargoda hatlar karisti para iadesi yapildi tesekkurler,1
guzel telefon cok begendim,1
urunu hemen kargoya verdiler guzel paketlemeydi tesekkurler,1
mukemmel anlatildigi gibi,1
babam icin aldik tam bir fiyat performans urunu kesinlikle tavsiye ediyorum,1
harikaydi seve seve kullandim,1
paketlemenin daha iyi olmasini beklerdim,0
telefon  cok iyi  performans olarak fiyatina  gore super arti super ilk basta bende  cekilmistim ama kargocu gozumun onunde firlatmasindan baska bir sikinti  yokk camera cokk iyi,1
cok hizli ve guvenilir kargoda hic sikinti yasamadik cok tesekkurler ,1
siparisin 24 saati dolmadan urun elime ulasti,1
guzel  bi  cihaz  parasina  gore,1
anneme hediye aldim kargolama hizi superdi 2 gunde elimize ulasti bu ozellikler ve fiyat  ile piyasada en ideal urun olabilir,1
hizli teslimat ozenli paketleme icin tesekkur ederiz icinden kilif da cikiyor telefonu anneme hediye olarak aldim cok memnun kaldi,1
satici  guvenilir aynisi geldi,1
istedigim urunu aldim,0
cok hizli teslimat tesekkurler,1
fiyatina deger guzel kardesime aldim sevgilim de ayni telefondan kullaniyor,1
bu telefondan kulaklik cikmiyormus ben almadan once okumamistim benim gibi bilmeyenlere soylemis olayim alali bir ayi gecti simdilik bir problem yasamadim kargo hizliydi,1
kargo cok hizli idi ve kullanim hiz super,1
babama aldim gayet guzel kullanimi rahat ben alinca indirime girdimesine uzuldum sadece,1
nfc olsa cok guzel telefon f/p cok iyi,1
internetten aldigim icin baya tereddut etmistim ama telefonu 5 6 aydir kullaniyorum hicbir problem yasamadim,1
sorunsuz ve hizli kargo gercekten guvenilir satici ilk basta alirken cok tereddut etmistim fakat alisverisimden memnun kaldim guvenle alabilirsin,1
urun guzel ve cok cabuk geldibunun icin cok tsk ederim bir yildiz kargo ambalaji icin kirdim cok zayif paketlemesi vardi neyseki bir sey olmadan elimeulasti,1
hizli ve saglam geldi tesekkur ederiz,1
alin aldirin cok iyi,1
zamaninin en cok satilan telefonu oldu hicbir sikintisini gormedim,1
note 8 aldigim icin hemde bu fiyata aldigim icin kendimi sansli hissediyorum,1
babama aldim sorunsuz teslim edildi,1
tesekkurler trend yol hizli kargo ozenle paketlenmis fiyat olarak en uygunu bu basari nizin devam etmesini temenni ediyorum tlf gelince zaten artik herkes xaomi kalitesini biliyor kaliteli bir urun,1
telefonum hemen geldi saticiya tesekkurler,1
kardesime aldim gayet memnun ,1
hizli ve sorunsuz teslimat urun gayet guzel ve kullanisli,1
on numara bir telefon herkese tavsiye ediyorum4 aydan beri kullaniyorum hicbir sorun cikartmadi,1
urun teslimati guvenliydi siparis ertesi gun elimdeydi kullanisli cihaz bosa tereddut etmisim iphone dan gecis yaptim alismam zor olmadi,1
dokunmatigi harika icerigi cok canli kamerasi da oyle tavsiye ederim,1
telefonun geldi siparis ettigim gibi idi genpa garantilidir guzel ve sik cihaz,1
gercekten hakkiyla yapiyorsunuz isinizi allah razi olsun cook begendim telefonu,1
fiyat performans urunu diye tercih ettigim telefon tam bir fiyasko cikti sarj suresinden memnun degilim imei numarasi klonlandi kullanmaya baslayali iki ay olmadi telefonda hat problemi basladi ne yaptiysam duzelmedi tam bir hayal kirikligi,0
cok guzel telefon fiyat performans urunu,1
urun gayet iyi geldi fakat kutuyu korumak icin hicbir sey sarilmamisti ondan puan kirdim,0
aldigim telefon klonlanmis cikti cok kotu bir durum trendyol a sikayette bulundum ama halen sonuc yok,0
daha once 5 yildiz vermistim ama simdi geri aliyorum  telefonun arizasini telefon elime ulastiktan 6 gun sonra farkettim  telefon gelir gelmez servise gitti  burdan telefon almadan once iki kere dusunmenizi tavsiye ederim,0
